id_deal,fk_channel,fk_deal_source,fk_deal_type,fk_hotel,oneg_id,fk_deal_status,fk_dictionary,fk_city,fk_deal_import_log,market,promo_code,offer_text,offer_moo,offer_value,offer_text_hash,exclusive,percent_off,dollar_off,los,fn,rn,promo_start,promo_end,booking_start,booking_end,stay_start,stay_end,dt_updated,dt_created,dt_modified,sort_order,validated,flag
128580,1,3,1,107951,283305,1,3,115,214,"Le Bellechasse Hotel Paris",PO,"Non refundable! Stay 3 nights and get 15% off!",NULL,NULL,0,0,15.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-13,2014-09-04,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128581,1,3,1,201,283405,1,3,29,214,"Eduardo VII Hotel Lisbon",PO,"Save 25%",NULL,NULL,0,0,25.00,0.00,0,0,2,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-11-01,2015-04-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128582,1,3,1,201,283405,1,3,29,214,"Eduardo VII Hotel Lisbon",PO,"Book 30 Days In Advance & Save 15%",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128583,1,3,1,118191,283487,1,3,155,214,"Hotel Shangri La Santa Monica",PO,"Book in advance and save 10%",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-04,2014-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128584,1,3,1,57980,283551,1,4,26,214,"The College Hotel Amsterdam",PO,"Stay 6, save 15%",NULL,NULL,0,0,15.00,0.00,0,0,6,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-01,2014-08-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128585,1,3,1,109420,283903,1,4,154,214,"Encore At Wynn Las Vegas",PO,"Book Early - Stay 2 Nights, Save 25%",NULL,NULL,0,0,25.00,0.00,0,0,2,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-08-29,2015-07-06,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128586,1,3,1,109420,283903,1,3,154,214,"Encore At Wynn Las Vegas",PO,"Onsale Select Dates Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-30,2014-07-03,2014-07-01,2014-09-13,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128587,1,3,1,109420,283903,1,4,154,214,"Encore At Wynn Las Vegas",PO,"Stay 2 Nights, Save 30%",NULL,NULL,0,0,30.00,0.00,0,0,2,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-08,2015-01-05,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128588,1,3,1,107537,283917,1,3,29,214,"Vincci Hotel Baixa Lisbon",PO,"Must stay at least 1 night to qualify for 10% off",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128589,1,3,1,107537,283917,1,3,29,214,"Vincci Hotel Baixa Lisbon",PO,"Must stay at least 4 nights to qualify for 12% off",NULL,NULL,0,0,12.00,0.00,0,0,4,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128590,1,3,1,188873,286917,1,3,5902,214,"Hotel de la Opera",PO,"Book 30 days in advance and save 34%",NULL,NULL,0,0,34.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128591,1,3,1,188873,286917,1,3,5902,214,"Hotel de la Opera",PO,"30% off per night",NULL,NULL,0,0,30.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128592,1,3,1,113004,287536,1,4,43,214,"Maydrit Hotel Madrid",PO,"Stay 3 Nights & Save 15% - Non Refundable",NULL,NULL,0,0,15.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128593,1,3,1,8874,287549,1,4,27,214,"Danubius Hotel Regents Park London",PO,"Stay 3 Nights & Save 15%",NULL,NULL,0,0,15.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128594,1,3,1,9059,288013,1,4,118,214,"Ramada Plaza Bangkok Menam Riverside",PO,"Stay 3 Nights & Save 55%",NULL,NULL,0,0,55.00,0.00,0,0,3,2014-07-08,2014-07-14,2014-06-17,2014-07-31,2014-11-01,2015-04-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128595,1,3,1,9059,288013,1,3,118,214,"Ramada Plaza Bangkok Menam Riverside",PO,"Book Now & Save 63%",NULL,NULL,0,0,62.50,0.00,0,0,0,2014-07-08,2014-07-14,2014-03-28,2014-10-31,2014-04-01,2014-11-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128596,1,3,1,97765,288058,1,3,41,214,"Eurostars BCN Design Hotel Barcelona",PO,"Save 15% off! - Non Refundable",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128597,1,3,1,50510,288310,1,3,27,214,"Ventures Hotel London",PO,"Book in Advance & Save 15%",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128598,1,3,1,9826,288565,1,4,43,214,"Ayre Gran Colon Hotel Madrid",PO,"Stay 3 Nights & Save 15%",NULL,NULL,0,0,15.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-05,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128599,1,3,1,153121,288711,1,3,7,214,"Ace Hotel New York",PO,"Save 25%, 7 Night Minimum",NULL,NULL,0,0,25.00,0.00,0,0,7,2014-07-08,2014-07-14,2014-06-20,2014-07-08,2014-06-23,2014-09-09,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128600,1,3,1,64684,288783,1,3,41,214,"Patit Palace Barcelona Hotel Barcelona",PO,"Save 10% off - Non refundable",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128601,1,3,1,131252,289075,1,3,269,214,"Hotel Indonesia Kempinski Jakarta",PO,"Book 14 Days in Advance & Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-05-20,2014-12-29,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128602,1,3,1,112768,289092,1,3,12567,214,"Grand Velas Riviera Maya Resort - All Inclusive",PO,"Ebookers Summer Sale!",NULL,NULL,0,0,32.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-07-01,2014-07-31,2014-07-01,2014-12-27,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128603,1,3,1,112768,289092,1,3,12567,214,"Grand Velas Riviera Maya Resort - All Inclusive",PO,"Save 25%",NULL,NULL,0,0,25.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-28,2014-07-31,2014-06-28,2014-12-27,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128604,1,3,1,112768,289092,1,3,12567,214,"Grand Velas Riviera Maya Resort - All Inclusive",PO,"Book Early & Save!",NULL,NULL,0,0,22.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-07-01,2014-11-14,2014-12-28,2015-04-12,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128605,1,3,1,112768,289092,1,3,12567,214,"Grand Velas Riviera Maya Resort - All Inclusive",PO,"Ebookers Summer Sale 2014!",NULL,NULL,0,0,30.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-07-01,2014-07-31,2014-07-01,2014-12-27,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128606,1,3,1,114501,289443,1,3,5693,214,"Futian Shangri-La Shenzhen",PO,"Book 14 Days in Advance & Save 15%",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-06-12,2015-01-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128607,1,3,1,114501,289443,1,3,5693,214,"Futian Shangri-La Shenzhen",PO,"Book 7 Days in Advance & Save 10%",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-06-02,2015-01-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128608,1,3,1,114501,289443,1,3,5693,214,"Futian Shangri-La Shenzhen",PO,"Book 21 Days in Advance & Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-14,2015-01-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128609,1,3,1,120851,289587,1,3,4627,214,"Royal Ascot Hotel Apartment Dubai",PO,"Save 20% + extended checkin/out 11am & 4pm",NULL,NULL,0,0,20.00,0.00,0,0,4,2014-07-08,2014-07-14,2014-06-27,2014-12-31,2014-06-28,2015-01-07,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128610,1,3,1,123956,289882,1,3,451,214,"Felix Hotel Chicago",PO,"Save 15% on your stay",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-27,2014-07-31,2014-06-27,2014-08-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128611,1,3,1,115630,290163,1,4,26,214,"NH Musica Hotel Amsterdam",PO,"Stay 4 nights and save 18%!",NULL,NULL,0,0,18.00,0.00,0,0,4,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128612,1,3,1,89121,290202,1,3,552,214,"Sunway Hotel Seberang Jaya Penang",PO,"Book Now & Save 10%",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-30,2014-07-31,2014-06-30,2014-08-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128613,1,3,1,113659,290263,1,3,12567,214,"Hotel Ocean Maya Royale All Inclusive Adults Only",PO,"SUMMER SALE 30% off per night!",NULL,NULL,0,0,30.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-03,2014-07-31,2014-06-03,2014-12-30,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128614,1,3,1,113659,290263,1,3,12567,214,"Hotel Ocean Maya Royale All Inclusive Adults Only",PO,"Winter Sale 38% Off",NULL,NULL,0,0,38.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-07-02,2014-07-07,2014-12-17,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128615,1,3,1,1947,290603,1,3,235,214,"Boscolo Exedra Nice Hotel",PO,"Save 20%!",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-14,2015-01-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128616,1,3,1,10207,290928,1,3,41,214,"Atenea Park Suites Apartments",PO,"Non Refundable Offer. Save 15% Off entire stay",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128617,1,3,1,42837,290932,1,3,304,214,"Dom Jose Hotel Quarteira",PO,"Save 11%",NULL,NULL,0,0,11.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-07-02,2014-07-17,2014-08-05,2014-08-23,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128618,1,3,1,42837,290932,1,3,304,214,"Dom Jose Hotel Quarteira",PO,"Save 22%",NULL,NULL,0,0,22.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-07-02,2014-07-17,2014-10-01,2014-11-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128619,1,3,1,135517,291085,1,4,118,214,"Salil Hotel Sukhumvit Soi Thonglor 1",PO,"Stay 2 Nights & Save 55% + FREE WIFI",NULL,NULL,0,0,55.00,0.00,0,0,2,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128620,1,3,1,47890,291630,1,3,29,214,"Avenida Park Residence Lisbon",PO,"Book 90 days in advance & Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128621,1,3,1,47890,291630,1,3,29,214,"Avenida Park Residence Lisbon",PO,"Book 60 days in advance & Save 15%",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128622,1,3,1,47890,291630,1,3,29,214,"Avenida Park Residence Lisbon",PO,"Book 30 days in advance & Save 10%",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128623,1,3,1,47892,291631,1,3,29,214,"Hotel Borges Lisbon",PO,"Book 90 days in advance & Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128624,1,3,1,47892,291631,1,3,29,214,"Hotel Borges Lisbon",PO,"Book 60 days in advance & Save 15%",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128625,1,3,1,47892,291631,1,3,29,214,"Hotel Borges Lisbon",PO,"Book 30 days in advance & Save 10%",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128626,1,3,1,47887,291632,1,3,29,214,"Americano Hotel Lisbon",PO,"Book 60 days in advance & Save 15%",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128627,1,3,1,47887,291632,1,3,29,214,"Americano Hotel Lisbon",PO,"Book 90 days in advance & Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128628,1,3,1,188911,291905,1,3,4894,214,"The Fairmont Beijing",PO,"Book Now & Save 40%",NULL,NULL,0,0,40.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128629,1,3,1,93311,292077,1,3,5099,214,"Dingtian Ruili Service Apartment Shanghai",PO,"Book Now & Save 30%",NULL,NULL,0,0,30.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-07-01,2014-07-07,2014-07-01,2015-01-08,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128630,1,3,1,115640,292140,1,3,154,214,"Element Las Vegas Summerlin",PO,"Save 20% on your stay",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128631,1,3,1,113056,293074,1,3,2477,214,"Hong Ngoc Dynastie Hotel",PO,"Book Now & Save 25%",NULL,NULL,0,0,25.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-06-25,2015-08-16,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128632,1,3,1,113056,293074,1,3,2477,214,"Hong Ngoc Dynastie Hotel",PO,"Book Now & Save 15%",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-08-16,2016-01-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128633,1,3,1,40438,293188,1,3,29,214,"Alvorada Hotel Estoril",PO,"Book 90 days in advance & Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128634,1,3,1,40438,293188,1,3,29,214,"Alvorada Hotel Estoril",PO,"Book 60 days in advance & Save 15%",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128635,1,3,1,115206,293311,1,3,5272,214,"The Beloved Hotel Playa Mujeres By Excellence Cancun All Inclusive Family Friendly",PO,"Book now and save 10% off",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-25,2014-07-07,2014-06-25,2014-09-08,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128636,1,3,1,59597,293674,1,3,59,214,"Mint Coolangatta Points North Apartments",PO,"Book 90 Days In Advance & Save 10%",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128637,1,3,1,13650,293824,1,3,258,214,"Eurostars Residenza Cannaregio Hotel Venice",PO,"Save 10% on 3 nights minimum stay",NULL,NULL,0,0,10.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128638,1,3,1,115065,293846,1,3,5267,214,"Hard Rock Hotel & Casino Punta Cana All Inclusive",PO,"LIMITED TIME OFFER",NULL,NULL,0,0,28.10,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-30,2014-08-31,2014-06-30,2014-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128639,1,3,1,115065,293846,1,3,5267,214,"Hard Rock Hotel & Casino Punta Cana All Inclusive",PO,"32% OFF",NULL,NULL,0,0,32.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-27,2014-09-03,2014-08-20,2014-09-10,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128640,1,3,1,125406,294201,1,3,4627,214,"Al Murooj Rotana - Dubai Hotel",PO,"Book in advance and save 15%",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-05-24,2014-09-16,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128641,1,3,1,98971,294593,1,3,410,214,"Marina Delfin Verde Hotel Mallorca Island",PO,"10% Off",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-06-07,2014-10-31,2014-05-01,2014-10-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128642,1,3,1,21217,294598,1,3,41,214,"MH Apartments Plaza Barcelona",PO,"Non Refundable: Save 10% off",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-02-21,2014-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128643,1,3,1,31327,294599,1,3,41,214,"MH Apartments Tetuan Barcelona",PO,"Non Refundable: Save 10% off",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-02-21,2014-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128644,1,3,1,23693,294600,1,3,41,214,"MH Apartments Guell Barcelona",PO,"Non Refundable: Save 10% off",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-02-21,2014-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128645,1,3,1,68373,294602,1,3,41,214,"MH Apartments Liceo Barcelona",PO,"Non Refundable: Save 10% off",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-02-21,2014-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128646,1,3,1,299,294922,1,3,41,214,"Condes De Barcelona Hotel",PO,"Early Booking : Save 15% off! Non Refundable",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128647,1,3,1,108977,294935,1,3,41,214,"Apsis Porta Marina Hotel Barcelona",PO,"Save 8% off! Non Refundable",NULL,NULL,0,0,8.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128648,1,3,1,108977,294935,1,4,41,214,"Apsis Porta Marina Hotel Barcelona",PO,"Stay 3 nights & Save 5% off!",NULL,NULL,0,0,5.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128649,1,3,1,2302,294943,1,4,41,214,"Europark Hotel Barcelona",PO,"City on Sale! Stay 3 nights & Save 15% off!",NULL,NULL,0,0,15.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128650,1,3,1,11921,295104,1,4,41,214,"Gran Derby Hotel Barcelona",PO,"Stay 4 nights & Save 15% off!",NULL,NULL,0,0,15.00,0.00,0,0,4,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128651,1,3,1,694,295144,1,4,46,214,"Barcelo Renacimiento Seville Hotel",PO,"City Summer Stay 2 Nights & Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,2,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-01,2014-08-28,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128652,1,3,1,3344,295345,1,4,41,214,"Guitart Grand Passage Hotel Barcelona",PO,"Early Booking: Stay 3 nights & Save 10% off!",NULL,NULL,0,0,10.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-06-16,2014-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128653,1,3,1,29871,295349,1,3,41,214,"Advance Hotel Barcelona",PO,"Early Booking: Save 15% off!",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128654,1,3,1,29871,295349,1,3,41,214,"Advance Hotel Barcelona",PO,"Non refundable: Save 25% off!",NULL,NULL,0,0,25.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-06-25,2014-08-28,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128655,1,3,1,21355,295410,1,3,41,214,"Evenia Rossello Hotel Barcelona",PO,"Save 10% off Non Refundable",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128656,1,3,1,64889,295664,1,3,41,214,"MH Sagrada Familia Apartments Barcelona",PO,"Non Refundable: Save 10% off",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-02-21,2014-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128657,1,3,1,17409,295902,1,3,26,214,"Hotel De Filosoof Amsterdam",PO,"Stay 5 nights and get 15% off!",NULL,NULL,0,0,15.00,0.00,0,0,5,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
128658,1,3,1,160093,297532,1,3,41,214,"Hotel Teatre Auditori Barcelona",PO,"Save 15% off! Non Refundable",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
